134,categorical,1747,both_sexes,2,,"Hair colour (natural, before greying)","ACE touchscreen question ""What best describes your natural hair colour? (If your hair colour is grey, the colour before you went grey)""  If the participant activated the Help button they were shown the message:        If you are unsure, please select the colour closest to your natural  adult hair colour or select Do not know.          This question was dropped from the touchscreen protocol on 24/10/2016.",Red,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure,20712,12815,7897,EUR,1,,,,,19254,,,,,,400227,,,,,,0.20786,,,,,,1.0731,,categorical-1747-both_sexes-2.tsv.bgz,categorical-1747-both_sexes-2.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-1747-both_sexes-2.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-1747-both_sexes-2.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-1747-both_sexes-2.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-1747-both_sexes-2.tsv.bgz.tbi,547463102,1752185,bc0154601bf430133a259d1682a27416,4d8ea929d134b44a2c0d81faf8554f60
1517,categorical,20115,both_sexes,143,,Country of Birth (non-UK origin),"This is the country of birth as described by the participant to an interviewer. The question was only asked to participants who identified themselves as having been born outside of the United Kingdom / Republic of Ireland during the touchscreen questionnaire (~F1647~), however some participants then gave a location within the United Kingdom / Republic of Ireland (and have been coded here as such).  Answers have been grouped by continent. Coding was performed after the assessment visit using the strings either selected or entered as free-text. Some of the free-text could not be mapped onto a region and these entries have been omitted from the dataset.",South Africa,UK Biobank Assessment Centre > Verbal interview > Early life factors,1352,837,515,EUR,1,,,,,874,,,,,,10744,,,,,,0.25165,,,,,,1.0126,,categorical-20115-both_sexes-143.tsv.bgz,categorical-20115-both_sexes-143.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-143.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-143.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-143.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-143.tsv.bgz.tbi,514535970,1747561,f5bd23cc42306b7f6d959a9767acf134,b712754b06ccc63c5cc740883f2aa557
1522,categorical,20115,both_sexes,152,,Country of Birth (non-UK origin),"This is the country of birth as described by the participant to an interviewer. The question was only asked to participants who identified themselves as having been born outside of the United Kingdom / Republic of Ireland during the touchscreen questionnaire (~F1647~), however some participants then gave a location within the United Kingdom / Republic of Ireland (and have been coded here as such).  Answers have been grouped by continent. Coding was performed after the assessment visit using the strings either selected or entered as free-text. Some of the free-text could not be mapped onto a region and these entries have been omitted from the dataset.",Zimbabwe,UK Biobank Assessment Centre > Verbal interview > Early life factors,740,455,285,EUR,1,,,,,364,,,,,,11254,,,,,,0.14338,,,,,,1.0238,,categorical-20115-both_sexes-152.tsv.bgz,categorical-20115-both_sexes-152.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-152.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-152.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-152.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-152.tsv.bgz.tbi,504113937,1747435,041a20ff58886ea40d0cf28fe97e1ff4,bedee4217372ec42a56c8119359ba949
1540,categorical,20115,both_sexes,318,,Country of Birth (non-UK origin),"This is the country of birth as described by the participant to an interviewer. The question was only asked to participants who identified themselves as having been born outside of the United Kingdom / Republic of Ireland during the touchscreen questionnaire (~F1647~), however some participants then gave a location within the United Kingdom / Republic of Ireland (and have been coded here as such).  Answers have been grouped by continent. Coding was performed after the assessment visit using the strings either selected or entered as free-text. Some of the free-text could not be mapped onto a region and these entries have been omitted from the dataset.",France,UK Biobank Assessment Centre > Verbal interview > Early life factors,850,613,237,EUR,1,,,,,579,,,,,,11039,,,,,,0.1329,,,,,,0.98298,,categorical-20115-both_sexes-318.tsv.bgz,categorical-20115-both_sexes-318.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-318.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-318.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-318.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-318.tsv.bgz.tbi,511210408,1747894,2dc604e1854ee55dd9d798d35d9c98bc,560c41873bcdd8e3cd3b90c5276dee9a
1541,categorical,20115,both_sexes,320,,Country of Birth (non-UK origin),"This is the country of birth as described by the participant to an interviewer. The question was only asked to participants who identified themselves as having been born outside of the United Kingdom / Republic of Ireland during the touchscreen questionnaire (~F1647~), however some participants then gave a location within the United Kingdom / Republic of Ireland (and have been coded here as such).  Answers have been grouped by continent. Coding was performed after the assessment visit using the strings either selected or entered as free-text. Some of the free-text could not be mapped onto a region and these entries have been omitted from the dataset.",Germany,UK Biobank Assessment Centre > Verbal interview > Early life factors,2120,1409,711,EUR,1,,,,,1427,,,,,,10191,,,,,,0.083953,,,,,,0.95649,,categorical-20115-both_sexes-320.tsv.bgz,categorical-20115-both_sexes-320.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-320.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-320.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-320.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-320.tsv.bgz.tbi,515414710,1747933,05f12e9ad3ffe174b4d032653418f593,14f1057ee92a8cf4e3c247780fd68f0a
1543,categorical,20115,both_sexes,336,,Country of Birth (non-UK origin),"This is the country of birth as described by the participant to an interviewer. The question was only asked to participants who identified themselves as having been born outside of the United Kingdom / Republic of Ireland during the touchscreen questionnaire (~F1647~), however some participants then gave a location within the United Kingdom / Republic of Ireland (and have been coded here as such).  Answers have been grouped by continent. Coding was performed after the assessment visit using the strings either selected or entered as free-text. Some of the free-text could not be mapped onto a region and these entries have been omitted from the dataset.",Netherlands,UK Biobank Assessment Centre > Verbal interview > Early life factors,487,338,149,EUR,1,,,,,434,,,,,,11184,,,,,,0.16286,,,,,,0.98251,,categorical-20115-both_sexes-336.tsv.bgz,categorical-20115-both_sexes-336.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-336.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-336.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-336.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-336.tsv.bgz.tbi,503938281,1747676,f5c5db3d1ab37e61d719b45930887b8b,d0705f936f60f1a72a7deb1b0ac1ce66
1546,categorical,20115,both_sexes,354,,Country of Birth (non-UK origin),"This is the country of birth as described by the participant to an interviewer. The question was only asked to participants who identified themselves as having been born outside of the United Kingdom / Republic of Ireland during the touchscreen questionnaire (~F1647~), however some participants then gave a location within the United Kingdom / Republic of Ireland (and have been coded here as such).  Answers have been grouped by continent. Coding was performed after the assessment visit using the strings either selected or entered as free-text. Some of the free-text could not be mapped onto a region and these entries have been omitted from the dataset.",United Kingdom,UK Biobank Assessment Centre > Verbal interview > Early life factors,687,360,327,EUR,1,,,,,608,,,,,,11010,,,,,,0.10419,,,,,,1.0138,,categorical-20115-both_sexes-354.tsv.bgz,categorical-20115-both_sexes-354.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-354.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-354.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-354.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-354.tsv.bgz.tbi,507605292,1747384,5151763135a8230f687c6f954b2dc3f1,ac9b476e53e8eb019932a8ae2213d511
1549,categorical,20115,both_sexes,409,,Country of Birth (non-UK origin),"This is the country of birth as described by the participant to an interviewer. The question was only asked to participants who identified themselves as having been born outside of the United Kingdom / Republic of Ireland during the touchscreen questionnaire (~F1647~), however some participants then gave a location within the United Kingdom / Republic of Ireland (and have been coded here as such).  Answers have been grouped by continent. Coding was performed after the assessment visit using the strings either selected or entered as free-text. Some of the free-text could not be mapped onto a region and these entries have been omitted from the dataset.",Canada,UK Biobank Assessment Centre > Verbal interview > Early life factors,726,484,242,EUR,1,,,,,623,,,,,,10995,,,,,,0.094114,,,,,,0.98405,,categorical-20115-both_sexes-409.tsv.bgz,categorical-20115-both_sexes-409.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-409.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-409.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-409.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-409.tsv.bgz.tbi,508703174,1748411,1b3ff9b0083ea3d29f85bb3cf17b4be2,c9d42972c10d0d552523a65f8a5f1f94
1550,categorical,20115,both_sexes,434,,Country of Birth (non-UK origin),"This is the country of birth as described by the participant to an interviewer. The question was only asked to participants who identified themselves as having been born outside of the United Kingdom / Republic of Ireland during the touchscreen questionnaire (~F1647~), however some participants then gave a location within the United Kingdom / Republic of Ireland (and have been coded here as such).  Answers have been grouped by continent. Coding was performed after the assessment visit using the strings either selected or entered as free-text. Some of the free-text could not be mapped onto a region and these entries have been omitted from the dataset.",USA,UK Biobank Assessment Centre > Verbal interview > Early life factors,1378,937,441,EUR,1,,,,,898,,,,,,10720,,,,,,0.079435,,,,,,1.0037,,categorical-20115-both_sexes-434.tsv.bgz,categorical-20115-both_sexes-434.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-434.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-434.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-434.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-434.tsv.bgz.tbi,512330278,1747801,f836da168c7d1387f57469f6722b2ba3,765437ea094d7c0570166de13fb97415
1551,categorical,20115,both_sexes,502,,Country of Birth (non-UK origin),"This is the country of birth as described by the participant to an interviewer. The question was only asked to participants who identified themselves as having been born outside of the United Kingdom / Republic of Ireland during the touchscreen questionnaire (~F1647~), however some participants then gave a location within the United Kingdom / Republic of Ireland (and have been coded here as such).  Answers have been grouped by continent. Coding was performed after the assessment visit using the strings either selected or entered as free-text. Some of the free-text could not be mapped onto a region and these entries have been omitted from the dataset.",Australia,UK Biobank Assessment Centre > Verbal interview > Early life factors,915,561,354,EUR,1,,,,,806,,,,,,10812,,,,,,0.10152,,,,,,0.98186,,categorical-20115-both_sexes-502.tsv.bgz,categorical-20115-both_sexes-502.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-502.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-502.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-502.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-502.tsv.bgz.tbi,510696378,1747766,cd6e502733746ca86d3b1c021df1aaf8,dd9d9d3d1f00e63dbc44025b7cca3a90
1552,categorical,20115,both_sexes,505,,Country of Birth (non-UK origin),"This is the country of birth as described by the participant to an interviewer. The question was only asked to participants who identified themselves as having been born outside of the United Kingdom / Republic of Ireland during the touchscreen questionnaire (~F1647~), however some participants then gave a location within the United Kingdom / Republic of Ireland (and have been coded here as such).  Answers have been grouped by continent. Coding was performed after the assessment visit using the strings either selected or entered as free-text. Some of the free-text could not be mapped onto a region and these entries have been omitted from the dataset.",New Zealand,UK Biobank Assessment Centre > Verbal interview > Early life factors,684,400,284,EUR,1,,,,,620,,,,,,10998,,,,,,0.123,,,,,,1.0091,,categorical-20115-both_sexes-505.tsv.bgz,categorical-20115-both_sexes-505.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-505.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-505.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20115-both_sexes-505.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20115-both_sexes-505.tsv.bgz.tbi,508236144,1747844,6f9de69ca747aa62d6f99b54792e9907,0c243f2b8c220e0c364dc62838405060
1695,categorical,21000,both_sexes,1,,Ethnic background,This is an amalgam of sequential branching questions asked during the initial Assessment Centre visit as part of the touchscreen questionnaire.    The question was dropped from the touchscreen protocol on 24/10/2016.,White,UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Ethnicity,537,230,307,EUR,1,,,,,420,,,,,,418823,,,,,,0.24769,,,,,,1.0204,,categorical-21000-both_sexes-1.tsv.bgz,categorical-21000-both_sexes-1.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-21000-both_sexes-1.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-21000-both_sexes-1.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-21000-both_sexes-1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-21000-both_sexes-1.tsv.bgz.tbi,527719330,1751166,e932c59ac4dc1267abf8c8640e767481,33a33705c49c95c12c6b1a78cf17ee00
